date,Google Play,WindowsUpdate,FacebookContent,HTTPS,BITS,Quic Obfuscated,YouTube,HTTP-Proxy,GoogleServices,YouTube Browsing,Google Photos,Other UDP,WhatsApp Transfer,byteoversea,Tik Tok,Generic CDN,MS Services,Samsung Cloud,Hispasat-RTP-Bansat-VoIP,Facebook,Kakao,STUN,WhatsApp Calls,RTP,HTTP,Garena Free,Other Quic Type II,WhatsApp,Google Search,MediaFire,CapCut,AmazonCloud,HTTP_Browsing,Facebook Video,Snapchat,Call Of Duty,Vungle,Google Push Notifications,HTTP_File_Transfer,Telegram,Advertisements,Liftoff,Microsoft Live Login,MineCraft,Mega,Analytics,TikTok Live,HTTP DownloadManager,EA Games,GoogleHangout RTP,HTTP_Streaming,NetFlix,GoogleDuo Calls,iTunes,OneDrive,NetFlix_Browsing,TLS with no SNI,HTTPS_Streaming,Pinterest,Wattpad,GoogleDuo,Google Translate,Gmail,Arena of Valor,Apple SoftwareUpdate,AppleServices,Other TCP,Adobe Creative Cloud,GoogleHangout
11-09 17:00,,,0.131566785,0.066274538,,0.764163787,0.886474105,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08354101600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 18:00,,,,0.090602163,,1.369582442,1.065621906,,,,,,0.09453017999999999,,,,,,,,,,,,,,,,,0.25807408499999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 19:00,,,,0.038833716,,1.163352601,,,,,,,,,0.176490719,,,,,,,,,,,,,,,,,0.044780071,,0.023959207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 20:00,0.000431014,,,0.036448877,,,,,0.001244558,,,0.0014169159999999998,,,,,,,,,,,,,,,,,0.000313779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 21:00,0.00046978899999999997,,,0.036276768,,,,,0.016406425,0.000214778,,0.0014355050000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 22:00,0.000388731,,,0.033157057000000004,,,,,0.0036642120000000005,,,0.001415796,,,,0.000147365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 23:00,0.000228597,,,0.044008642,,,,,0.000510579,,,0.001433811,,,,0.00015032499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 00:00,0.000299361,,,0.073946315,,,,,0.00097116,,,0.001448054,,,,,,,0.00014745600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 01:00,0.000385159,,,0.157183104,,,,,0.000797377,,,0.0014369270000000002,,,,,,,0.000148666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 02:00,0.000175327,,,0.226963859,,,,,0.000981072,,,0.001444232,,,,0.00016465700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 03:00,0.000126577,,,0.244955582,,,,,0.000804304,,,0.001505267,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 04:00,0.000231376,,,0.251210025,,,,,0.000767758,,,0.0013748789999999999,,,,,,,0.000146938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 05:00,0.00045980099999999997,,,0.21965759899999998,,,,,0.0011835889999999999,,,0.001545392,,,,,,,0.00016102100000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 06:00,,,,0.159381305,,0.101599043,,,0.021409513999999998,,0.030064326000000002,,,,,,,,,,,,,,,,,,,0.7867027750000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 07:00,,,,0.25594422099999997,,0.24378248300000005,,,,,,,,,0.198728486,,,,,,,,,,,,,,,2.044976603,,,,,,,,,,,,,,,0.45018694,,,,,,,,,,,,,,,,,,,,,,,,
12-09 08:00,0.326245883,,,0.261998152,,,0.6775120609999999,,,,,,,,0.285515689,,,,,,,,,,,,,,,0.6799157530000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 09:00,0.981644873,,,0.60723357,,,,,,,,,,,0.5989991729999999,,,,,,,,,,,,0.21856054200000002,,,,,,,,,,,,,,,,,,,,0.21037142599999997,,,,,,,,,,,,,,,,,,,,,,
12-09 10:00,,,0.139440942,,,0.031718493,,,,,,,0.061826283,,0.114715358,,,,,,,,,,,0.07584637600000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 11:00,,,0.086665765,0.021644385999999998,,,0.06977710799999999,,,,,,0.020056272,,0.25513286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 12:00,0.785622838,,0.40529089500000004,,,,0.06833764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07251030800000001,,,,,,,0.069288229,,,,,,,,,,,,,,,,,,,,,
12-09 13:00,,,0.034472768,0.011107053,,,,,0.0022565050000000002,,,,0.007198698999999999,,0.024435929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 14:00,,,,0.010526354,,,,,0.001147482,0.000781785,,0.00149931,,,,0.000175427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 15:00,,,0.059438278000000004,0.020553328000000003,,,,,,,,,0.0040064079999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004590235,,,,,,,,0.012629087999999998,,,,,,,,,,,,,,,,,,,,
12-09 16:00,0.110501213,,0.075761106,,,,1.1702779130000003,,0.479192831,,,,,,,,,,,,,,,,,0.07434185900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 17:00,0.462651082,,0.18483476999999998,,,0.251156912,0.421864342,,,,,,,,0.431539587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 18:00,,,,,,0.7759734939999999,1.423199515,,,,,,,,0.07388850500000001,,,,,,,,,,,,,,,,,0.041966237,,0.08305777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 19:00,0.000431165,,,0.006224856,,,0.000835613,,0.001960863,,,0.0013580340000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 20:00,,,,0.0028994640000000005,,,,,0.00084362,0.00014476600000000003,,0.0012350640000000001,,,,0.00012906000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 21:00,0.003972387,,,0.004557157,,,,,0.013931021,,,0.001409756,,,,0.000184418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 22:00,0.000255805,,,0.005137925,,,,,0.000267278,,,0.0014335620000000002,,,,,,,0.00014604500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09 23:00,,,,0.009445339,,,,,0.000263186,0.00016028100000000002,,0.0014382750000000001,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 00:00,0.000263397,,,0.033273053,,,,,0.000649512,,,0.0015282,,,,,,,0.00016128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 01:00,0.000622318,,,0.073551947,,,,,0.00149113,0.000154341,,0.001423432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 02:00,0.00046154899999999995,,,0.108605932,,,,,0.000422131,,,0.001488046,,,,,,,0.00014834899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 03:00,0.000365279,,,0.11784417700000001,,,,,0.001104367,,,0.0014386759999999998,,,,,,,0.00014834899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 04:00,0.000487839,,,0.128046131,,,,,0.0006128910000000001,,,0.0015322909999999999,,,,,,,0.00016018600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 05:00,0.000155325,,,0.113233003,,,,,0.00134876,0.001926443,,0.0013996490000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 06:00,0.063936137,,,0.096168717,0.396240755,,,,0.008712049999999999,,,,,,,,,,,,,,,,,,,0.017213743000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 07:00,,,,0.186973577,,,0.6085768939999999,,,,,,,,0.24792767799999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.084980498,,,,,,,0.228571152,,,,,,,,,,,,,,,,,,,,,
13-09 08:00,0.096720003,,,0.149116242,,,,,0.254233962,0.09333156399999999,,,,,0.45084438400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 09:00,0.12350954700000001,,,0.274728377,,,0.11560817699999999,,,,,,,,0.09964125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16501385699999999,,,,,,,,,,,,,,,,,,,
13-09 10:00,,,0.07489820300000001,0.032127351000000005,,,,,0.018387875,,,,,,,,,,,,,,,,,0.028257904,,,,,,,,,,,,,,,,,,,,,,,,0.14680385099999999,,,,,,,,,,,,,,,,,,,
13-09 11:00,,,0.060681601,,,,0.151924956,,,,,0.127518205,0.018783635000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055939477999999994,,,,,,,,,,,,,,,,,,,
13-09 12:00,,,,0.001616582,,0.008726053,,,0.0023423249999999997,,,,0.0015869989999999997,,,,,,,,,,,,,,,,,,,,,0.00308946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 13:00,0.001705711,,,0.004402294,,,,,0.00676287,0.003563458,,0.001373157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 14:00,0.000358982,,,0.000972912,,,,,0.002551484,,,0.001436608,,,,0.000192109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 15:00,0.00018417000000000002,,,0.0010486089999999998,,,,,0.001816726,,,0.0014161870000000002,,,,0.00019660600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 16:00,,,,,,,,,0.0042723679999999995,0.0013664690000000001,,,0.768194968,,,,,,,0.0016187760000000004,,,,,,,,0.0026108629999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 17:00,,,,0.00092909,,,,,0.00061872,,,0.0013423110000000001,0.35076500600000005,,,,,,,,,,0.000742889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 18:00,,,,0.006627381999999999,,,0.078748411,,,,,,,,0.7050418190000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.01107136,,,,,,,,,,0.012450313,,,,,,,,,,,,,,,,,,
13-09 19:00,,,,,,,0.018871483,,,,,,,,0.272459119,0.006896053000000001,,,,,,,,,,,0.024638290999999996,,,,,,,,,,,,,,0.009076615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 20:00,,,,0.0008529410000000001,,0.001147873,0.0069848950000000005,,0.0024778499999999998,,,0.001450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 21:00,0.0007552290000000001,,,0.000829274,,,,,0.001663031,,,0.001440352,,,,0.000149774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 22:00,0.00026119500000000004,,,0.0008440230000000001,,,,,0.000934832,0.00018136800000000003,,0.001408136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09 23:00,0.000171643,,,0.0008679650000000001,,,,,0.000425718,,,0.001384759,,,,,,,0.000146737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 00:00,0.00012553100000000001,,,0.000986612,,,,,0.00045074,,,0.00137374,,,,,,,0.000147255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 01:00,0.00031478500000000004,,,0.0008525449999999999,,,,,0.002212478,0.000267452,,0.0014146970000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 02:00,0.000226601,,,0.0008595009999999999,,,,,0.0009715730000000001,,,0.001400051,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 03:00,0.000167753,,,0.00102627,,,,,0.000761422,,,0.001399154,,,,,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 04:00,0.000583547,,,0.000835433,,,,,0.00133635,,,0.001371118,,,,,,,0.00014783100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 05:00,0.000400113,,,0.000783216,,,,,0.0007856299999999999,0.00024213100000000003,,0.001402076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 06:00,,,,0.006979781,,,0.018501126,,0.0070737,,,,,,0.200397681,,,,,,,,,,,,,,,0.47845640799999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 07:00,,,,0.227763776,,,0.172347787,,,0.056990674,,,,,0.159520463,,,,,,,,,,,,,,,0.249464711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 08:00,,,0.263941485,,,,0.566189116,,,0.061051237,,,0.33752769299999996,,0.328673076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 09:00,0.116987973,,0.126084952,,,,0.25052856700000004,,,,,,,,0.296522915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554846659,,,,,,,,,,,,,,,,,
14-09 10:00,,,0.028655047,0.060735279,,0.034166549,,,,,,,,,0.18834293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262557622,,,,,,,,,,,,,,,,
14-09 11:00,0.024082202999999996,,0.07366244999999999,0.034507848,,,,,,,,,0.037399569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371300105,,,,,,,,,,,,,,,,
14-09 12:00,0.276846716,2.4229567039999997,0.10974432399999999,,,,0.034456853,,,,,,0.036516499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 13:00,1.075409844,0.061148005000000005,0.111079676,,,,0.023902782,,,,,,0.10300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 14:00,,,0.004379837,,,,,,0.002450834,,,,0.279921487,,,,,,,0.0016962829999999998,,,0.002489183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 15:00,0.000555034,,,0.0057383,,,,,0.0025405600000000003,,,0.001162651,,,,0.000227888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 16:00,0.000503826,,,0.000773404,,,,,0.001415421,,,0.0014038520000000001,,,,0.000195646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 17:00,,,0.007133018999999999,0.0048016099999999996,,,0.007321673999999999,,,,,,0.013072099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003689338,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 18:00,,,,0.0069210650000000005,,,0.003509378,,0.002993781,,,,,,0.22927139300000002,,,,,,,,,,,,,,,,0.004995307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 19:00,0.001662412,,,0.007555764,,0.001592932,,,0.012682616000000002,,,,,,0.14370070399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 20:00,0.013742326999999997,,,0.0010632289999999997,,,0.0014179250000000002,,0.01581728,,,0.001323173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 21:00,0.00050067,,,0.000921207,,,,,0.001655057,,,0.001418084,,,,0.000189692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 22:00,0.000434791,,,0.000799339,,,,,0.001698028,,,0.0014054559999999998,,,,,,,0.00014699600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09 23:00,0.000154053,,,0.0005053810000000001,,,,,0.00035679,,,0.001411174,,,,,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 00:00,0.00024802200000000003,,,0.000733717,,,,,0.0005500829999999999,,,0.001417825,,,,,,,0.000149184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 01:00,0.000387637,,,0.00054275,,,,,0.000939018,,,0.001399965,,,,,,,0.000146161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 02:00,0.000232748,,,0.000830054,,,,,0.000981223,,,0.001387517,,,,,,,0.000147889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 03:00,0.000141547,,,0.0006419080000000001,,,,,0.0010679020000000001,,,0.0014475500000000001,,,,,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 04:00,0.000299413,,,0.000778367,,,,,0.000593076,,,0.0014141870000000001,,,,,,,0.000147773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 05:00,0.000431286,,,0.000490642,,,,,0.000501743,,,0.001389505,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 06:00,0.100199413,,0.131131313,,,,,,,,0.137226537,,,,0.22267768300000002,,,,,,,,,,,,,,,,,,,0.057420698000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 07:00,0.13238043700000002,,0.090941462,,,,0.958749787,,,,,,0.15286932,,0.203488953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 08:00,,,0.08355019400000001,,,0.053638741000000004,1.721581896,,,,,,,,,,,,,,,,,,,,,,,0.484874389,,,,0.056160624000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 09:00,,0.19706505,0.06434154400000001,,,,0.06791585800000001,,,,,,,,0.064992257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350231451,,,,,,,,,,,,,,,
15-09 10:00,,4.158328278,0.053943359,,,,,,0.052414829,,,,0.137540241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237304344,,,,,,,,,,,,,,,,,,,
15-09 11:00,,3.031272635,,,,,,,0.124078387,0.11425807999999998,,,0.08151133499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141371332,,,,,,,,,,,,,,,,,,,
15-09 12:00,,2.1746390410000003,,0.124673771,,,0.135972172,,,0.06781055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031464084999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 13:00,,1.0803638500000001,,0.108428377,,,0.14094457200000002,,,0.054954367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09745780400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 14:00,,,,0.096327799,,,0.032887599999999996,,,0.059430304,,,0.03127572,,,,,,,,,,,,,,,,0.018813589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 15:00,,,0.068947208,0.10521224800000001,,,0.061702418,,,0.06894058900000001,,,,,,,,,,,,,,,,,,,,,,,,0.061380887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 16:00,,,0.044337440000000006,0.104212125,,,,,,0.062873149,,,,,0.11209947700000002,,,,,,,,,,,0.136068394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 17:00,,,,0.099554895,,,,,0.044980386,0.055975262000000005,,,,,0.161985044,,,,,,,,,,,0.09752504699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 18:00,,,,0.099086436,,,,,0.027763493000000004,0.061620646,,,0.33953057200000003,,,,,,,,,,,,,,,,0.01852923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 19:00,,,,0.110682845,,,0.158898551,,0.030710652999999997,0.072836762,,,1.768707393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 20:00,,,,0.10041255900000001,,,0.22740927,,0.045251982,0.07023619900000001,,,0.6029102990000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 21:00,,,,0.113628909,,,0.229347109,,0.044168845,0.069361905,,,0.067323981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 22:00,,,,0.104846834,,,0.188866968,,,0.03563845200000001,,,0.290593003,,,,,,,,,,0.039908057000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09 23:00,,,,0.079749099,,,0.08566386599999999,,0.000624887,0.000334932,,0.001387828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 00:00,0.00022846099999999998,,,0.149921911,,,,,0.00016713499999999998,,,0.00143836,,,,0.00044127900000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 01:00,0.000450242,,,0.24331529200000002,,,,,0.000751624,,,0.0014153199999999999,,,,,,,0.000147773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 02:00,0.000520122,,,0.26843453,,,,,0.0014727219999999999,,,0.001435538,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 03:00,0.00035742399999999996,,,0.28822766600000005,,,,,0.001528764,0.00027557,,0.001417586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 04:00,0.00026818100000000004,,,0.332003192,,,,,0.000588373,,,0.0016720209999999999,,,,,,,0.000172282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 05:00,,,0.039581756999999995,0.264191662,,,,,,,,0.001360268,0.105265596,,,,,,,0.003309905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 06:00,0.00033860000000000004,,,0.27097065600000003,,,,,0.000414639,0.000274201,,0.001430967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 07:00,0.000294883,,,0.260664891,,,,,0.001486202,0.000241866,,0.0013887440000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 08:00,0.000389662,,,0.217684407,,,,,0.0031869769999999997,0.000579165,,0.0014560530000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 09:00,,,,0.137976916,,,,,0.019177279999999998,,,,0.021903323,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006906364000000001,,0.002108957,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 10:00,,,,0.102755264,,,,,,,,,0.251808247,,0.06696550100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006239031,,,,,,,,,,,,0.040106714,,,,,,,,,,,,,,,
16-09 11:00,,,0.033379666,0.056617237,,,,,,,,,0.036341642,,0.150780946,,,,,,,,,,,,,,,,,,,,,,,,,0.019095189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 12:00,,,,0.070721408,,,0.074088895,,,,,,0.06170853600000001,,0.013049117,,,,,,,,,,,,,,,,,,,,,,,,,0.00810192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 13:00,,,,0.061889215000000004,,0.001759011,0.030818660000000005,,,,,0.001413058,,,,,,,,,,,,,,,,,,,,,,,0.009410218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 14:00,,,0.142330276,0.049837881,,,0.7227371329999999,,,,,,,,,,,,,,,,,,,0.029873186000000003,,,,,,,,,,,,,,,,,,,,0.013690032,,,,,,,,,,,,,,,,,,,,,,,
16-09 15:00,,,,0.056869084,,,0.15524739799999998,,,,,0.009083411,,,0.058363595000000004,,,,,,,,,,,0.077697959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 16:00,0.036253456,,,0.057058623,,,0.024442977,,0.051825941,,,,,,0.11358185000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 17:00,0.28189827100000003,,0.242800777,,,0.116525295,0.491338058,,,,,,,,0.287031304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 18:00,,,,0.083732133,,0.087851957,2.36563575,,,,,,,,0.177324762,,,,,,,,,,,,,,,,,,,0.209866674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 19:00,,,,0.041578417,,,0.15677839300000002,,,,,0.011338138000000001,,,0.130597274,,,,,0.024318195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 20:00,,,,0.04607437600000001,,0.04915782900000001,0.165581005,,,,,,0.004813902,,0.13382775400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-09 21:00,0.000453188,,,0.037621663,,,,,0.00137947,0.000701631,,0.0014151959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
